order_line_id,order_id,product_id,quantity,unit_price
OL0015494,ORD008235,PROD0215,1,87.91
OL0015495,ORD008236,PROD0205,1,212.89
OL0015496,ORD008237,PROD0031,1,113.57
OL0015497,ORD008237,PROD0097,1,343.76
OL0015498,ORD008238,PROD0249,1,136.75
OL0015499,ORD008238,PROD0072,2,147.75
OL0015500,ORD008239,PROD0061,1,366.65
OL0015501,ORD008240,PROD0004,1,34.15
OL0015502,ORD008240,PROD0111,1,241.5
OL0015503,ORD008241,PROD0050,1,10.74
OL0015504,ORD008241,PROD0189,1,183.41
OL0015505,ORD008242,PROD0022,2,24.48
OL0015506,ORD008243,PROD0179,1,16.94
OL0015507,ORD008244,PROD0107,1,178.28
OL0015508,ORD008244,PROD0075,2,20.1
OL0015509,ORD008244,PROD0165,-1,119.39
OL0015510,ORD008245,PROD0050,1,10.74
OL0015511,ORD008245,PROD0169,1,343.32
OL0015512,ORD008245,PROD0103,1,130.54
OL0015513,ORD008246,PROD0190,-1,234.09
OL0015514,ORD008246,PROD0199,2,280.63
OL0015515,ORD008246,PROD0183,-1,296.23
OL0015516,ORD008247,PROD0230,1,18.2
OL0015517,ORD008247,PROD0097,1,343.76
OL0015518,ORD008247,PROD0003,1,43.58
OL0015519,ORD008248,PROD0241,1,253.35
OL0015520,ORD008248,PROD0181,3,153.63
OL0015521,ORD008249,PROD0227,1,198.13
OL0015522,ORD008249,PROD0036,1,204.81
OL0015523,ORD008249,PROD0238,1,256.8
OL0015524,ORD008250,PROD0158,1,333.96
OL0015525,ORD008251,PROD0174,1,142.76
OL0015526,ORD008252,PROD0239,2,33.2
OL0015527,ORD008252,PROD0205,2,212.89
OL0015528,ORD008252,PROD0182,1,167.61
OL0015529,ORD008253,PROD0181,1,153.63
OL0015530,ORD008254,PROD0102,2,80.75
OL0015531,ORD008254,PROD0044,1,280.87
OL0015532,ORD008254,PROD0120,1,168.24
OL0015533,ORD008254,PROD0177,2,169.04
OL0015534,ORD008255,PROD0031,1,113.57
OL0015535,ORD008256,PROD0183,1,296.23
OL0015536,ORD008257,PROD0197,1,161.39
OL0015537,ORD008257,PROD0129,1,373.02
OL0015538,ORD008257,PROD0138,3,180.0
OL0015539,ORD008258,PROD0208,1,211.63
OL0015540,ORD008259,PROD0113,1,77.21
OL0015541,ORD008259,PROD0051,3,19.4
OL0015542,ORD008260,PROD0010,1,127.96
OL0015543,ORD008261,PROD0174,1,142.76
OL0015544,ORD008261,PROD0039,2,178.44
OL0015545,ORD008262,PROD0197,-1,161.39
OL0015546,ORD008262,PROD0216,1,66.55
OL0015547,ORD008262,PROD0191,2,54.06
OL0015548,ORD008262,PROD0161,1,224.95
OL0015549,ORD008263,PROD0219,2,39.45
OL0015550,ORD008264,PROD0011,1,153.45
OL0015551,ORD008264,PROD0169,1,343.32
OL0015552,ORD008264,PROD0014,2,75.23
OL0015553,ORD008265,PROD0081,1,144.83
OL0015554,ORD008265,PROD0130,1,136.7
OL0015555,ORD008265,PROD0219,1,39.45
OL0015556,ORD008265,PROD0169,-1,343.32
OL0015557,ORD008266,PROD0050,-1,10.74
OL0015558,ORD008266,PROD0152,1,210.08
OL0015559,ORD008267,PROD0153,3,346.4
OL0015560,ORD008267,PROD0087,2,141.51
OL0015561,ORD008268,PROD0097,1,343.76
OL0015562,ORD008268,PROD0036,1,204.81
OL0015563,ORD008269,PROD0078,2,271.48
OL0015564,ORD008270,PROD0043,1,96.71
OL0015565,ORD008270,PROD0143,2,128.91
OL0015566,ORD008271,PROD0028,2,278.07
OL0015567,ORD008272,PROD0154,1,156.33
OL0015568,ORD008273,PROD0158,-1,333.96
OL0015569,ORD008274,PROD0215,3,87.91
OL0015570,ORD008274,PROD0142,2,91.34
OL0015571,ORD008274,PROD0171,2,169.53
OL0015572,ORD008275,PROD0177,1,169.04
OL0015573,ORD008275,PROD0020,1,227.08
OL0015574,ORD008275,PROD0205,1,212.89
OL0015575,ORD008276,PROD0038,1,289.96
OL0015576,ORD008276,PROD0136,2,348.64
OL0015577,ORD008277,PROD0057,1,398.7
OL0015578,ORD008277,PROD0012,1,94.63
OL0015579,ORD008277,PROD0014,1,75.23
OL0015580,ORD008278,PROD0216,1,66.55
OL0015581,ORD008278,PROD0104,1,46.49
OL0015582,ORD008278,PROD0084,1,87.05
OL0015583,ORD008278,PROD0151,1,24.98
OL0015584,ORD008279,PROD0056,1,77.06
OL0015585,ORD008280,PROD0237,3,28.06
OL0015586,ORD008280,PROD0132,-1,55.04
OL0015587,ORD008281,PROD0239,3,33.2
OL0015588,ORD008282,PROD0037,2,10.93
OL0015589,ORD008282,PROD0027,1,424.84
OL0015590,ORD008282,PROD0141,3,268.78
OL0015591,ORD008283,PROD0062,1,79.51
OL0015592,ORD008284,PROD0207,1,347.17
OL0015593,ORD008284,PROD0094,2,295.43
OL0015594,ORD008284,PROD0040,1,89.58
OL0015595,ORD008285,PROD0177,1,169.04
OL0015596,ORD008285,PROD0137,1,397.1
OL0015597,ORD008286,PROD0096,1,50.32
OL0015598,ORD008287,PROD0141,1,268.78
OL0015599,ORD008287,PROD0029,-1,28.06
OL0015600,ORD008288,PROD0201,-1,54.93
OL0015601,ORD008289,PROD0194,1,76.44
OL0015602,ORD008289,PROD0096,2,50.32
OL0015603,ORD008289,PROD0246,1,176.09
OL0015604,ORD008290,PROD0175,2,146.72
OL0015605,ORD008290,PROD0242,1,176.62
OL0015606,ORD008291,PROD0096,1,50.32
OL0015607,ORD008292,PROD0107,1,178.28
OL0015608,ORD008292,PROD0149,3,207.8
OL0015609,ORD008293,PROD0061,1,366.65
OL0015610,ORD008294,PROD0144,1,169.8
OL0015611,ORD008295,PROD0051,1,19.4
OL0015612,ORD008296,PROD0068,2,280.64
OL0015613,ORD008297,PROD0054,1,174.79
OL0015614,ORD008297,PROD0107,1,178.28
OL0015615,ORD008297,PROD0184,1,437.18
OL0015616,ORD008298,PROD0002,1,274.02
OL0015617,ORD008298,PROD0079,1,282.08
OL0015618,ORD008298,PROD0010,1,127.96
OL0015619,ORD008299,PROD0212,3,37.58
OL0015620,ORD008300,PROD0121,2,440.29
OL0015621,ORD008300,PROD0116,1,276.2
OL0015622,ORD008301,PROD0245,1,428.48
OL0015623,ORD008302,PROD0232,3,276.05
OL0015624,ORD008302,PROD0125,1,424.61
OL0015625,ORD008302,PROD0183,1,296.23
OL0015626,ORD008303,PROD0041,1,327.55
OL0015627,ORD008303,PROD0041,2,327.55
OL0015628,ORD008303,PROD0151,1,24.98
OL0015629,ORD008303,PROD0167,1,8.24
OL0015630,ORD008304,PROD0238,1,256.8
OL0015631,ORD008305,PROD0173,1,154.48
OL0015632,ORD008305,PROD0229,1,10.48
OL0015633,ORD008305,PROD0190,1,234.09
OL0015634,ORD008305,PROD0200,1,312.72
OL0015635,ORD008306,PROD0172,1,62.07
OL0015636,ORD008306,PROD0241,2,253.35
OL0015637,ORD008306,PROD0008,2,51.44
OL0015638,ORD008306,PROD0118,1,85.6
OL0015639,ORD008307,PROD0017,1,39.04
OL0015640,ORD008307,PROD0180,1,343.97
OL0015641,ORD008307,PROD0225,1,90.4
OL0015642,ORD008308,PROD0074,1,213.45
OL0015643,ORD008308,PROD0164,1,211.32
OL0015644,ORD008309,PROD0185,1,48.46
OL0015645,ORD008310,PROD0129,1,373.02
OL0015646,ORD008311,PROD0152,2,210.08
OL0015647,ORD008312,PROD0117,1,200.76
OL0015648,ORD008312,PROD0130,2,136.7
OL0015649,ORD008313,PROD0001,1,180.64
OL0015650,ORD008313,PROD0048,2,266.26
OL0015651,ORD008314,PROD0037,2,10.93
OL0015652,ORD008315,PROD0128,1,67.07
OL0015653,ORD008316,PROD0202,1,223.13
OL0015654,ORD008316,PROD0014,1,75.23
OL0015655,ORD008317,PROD0032,2,254.9
OL0015656,ORD008318,PROD0201,1,54.93
OL0015657,ORD008318,PROD0103,1,130.54
OL0015658,ORD008319,PROD0014,1,75.23
OL0015659,ORD008320,PROD0027,2,424.84
OL0015660,ORD008320,PROD0039,1,178.44
OL0015661,ORD008320,PROD0151,2,24.98
OL0015662,ORD008321,PROD0140,1,300.78
OL0015663,ORD008321,PROD0040,3,89.58
OL0015664,ORD008322,PROD0003,2,43.58
OL0015665,ORD008322,PROD0190,1,234.09
OL0015666,ORD008323,PROD0095,1,148.41
OL0015667,ORD008324,PROD0048,2,266.26
OL0015668,ORD008325,PROD0244,2,18.45
OL0015669,ORD008326,PROD0091,1,85.25
OL0015670,ORD008326,PROD0185,1,48.46
OL0015671,ORD008326,PROD0205,1,212.89
OL0015672,ORD008327,PROD0238,1,256.8
OL0015673,ORD008327,PROD0055,1,56.36
OL0015674,ORD008328,PROD0133,1,360.72
OL0015675,ORD008329,PROD0233,3,299.68
OL0015676,ORD008329,PROD0177,2,169.04
OL0015677,ORD008330,PROD0036,1,204.81
OL0015678,ORD008330,PROD0118,1,85.6
OL0015679,ORD008330,PROD0121,1,440.29
OL0015680,ORD008331,PROD0088,1,167.68
OL0015681,ORD008332,PROD0154,1,156.33
OL0015682,ORD008332,PROD0248,2,144.88
OL0015683,ORD008333,PROD0007,1,223.44
OL0015684,ORD008333,PROD0072,1,147.75
OL0015685,ORD008334,PROD0187,1,44.38
OL0015686,ORD008334,PROD0094,1,295.43
OL0015687,ORD008335,PROD0060,1,318.19
OL0015688,ORD008336,PROD0178,1,34.18
OL0015689,ORD008336,PROD0080,1,102.82
OL0015690,ORD008336,PROD0237,3,28.06
OL0015691,ORD008337,PROD0195,1,323.28
OL0015692,ORD008337,PROD0021,2,47.98
OL0015693,ORD008337,PROD0184,3,437.18
OL0015694,ORD008337,PROD0021,1,47.98
OL0015695,ORD008338,PROD0126,2,96.87
OL0015696,ORD008338,PROD0090,1,231.81
OL0015697,ORD008339,PROD0103,2,130.54
OL0015698,ORD008339,PROD0238,-1,256.8
OL0015699,ORD008340,PROD0093,1,105.9
OL0015700,ORD008340,PROD0200,1,312.72
OL0015701,ORD008340,PROD0027,1,424.84
OL0015702,ORD008340,PROD0013,1,197.04
OL0015703,ORD008341,PROD0073,2,65.8
OL0015704,ORD008342,PROD0123,1,16.18
OL0015705,ORD008342,PROD0121,2,440.29
OL0015706,ORD008343,PROD0185,1,48.46
OL0015707,ORD008344,PROD0242,1,176.62
OL0015708,ORD008344,PROD0072,1,147.75
OL0015709,ORD008344,PROD0145,1,111.15
OL0015710,ORD008344,PROD0031,2,113.57
OL0015711,ORD008345,PROD0137,1,397.1
OL0015712,ORD008346,PROD0024,1,114.05
OL0015713,ORD008346,PROD0011,1,153.45
OL0015714,ORD008347,PROD0177,-1,169.04
OL0015715,ORD008347,PROD0149,2,207.8
OL0015716,ORD008348,PROD0024,1,114.05
OL0015717,ORD008348,PROD0062,1,79.51
OL0015718,ORD008348,PROD0180,1,343.97
OL0015719,ORD008348,PROD0191,1,54.06
OL0015720,ORD008349,PROD0154,1,156.33
OL0015721,ORD008350,PROD0088,2,167.68
OL0015722,ORD008351,PROD0097,-1,343.76
OL0015723,ORD008351,PROD0021,1,47.98
OL0015724,ORD008352,PROD0022,1,24.48
OL0015725,ORD008353,PROD0032,1,254.9
OL0015726,ORD008353,PROD0185,1,48.46
OL0015727,ORD008353,PROD0029,1,28.06
OL0015728,ORD008354,PROD0210,1,280.55
OL0015729,ORD008354,PROD0227,1,198.13
OL0015730,ORD008355,PROD0173,1,154.48
OL0015731,ORD008355,PROD0144,1,169.8
OL0015732,ORD008356,PROD0214,2,203.56
OL0015733,ORD008357,PROD0037,1,10.93
OL0015734,ORD008357,PROD0090,1,231.81
OL0015735,ORD008358,PROD0056,2,77.06
OL0015736,ORD008359,PROD0218,1,40.88
OL0015737,ORD008360,PROD0184,1,437.18
OL0015738,ORD008360,PROD0166,3,152.94
OL0015739,ORD008360,PROD0029,1,28.06
OL0015740,ORD008360,PROD0168,1,14.38
OL0015741,ORD008361,PROD0217,2,148.52
OL0015742,ORD008361,PROD0023,1,106.4
OL0015743,ORD008362,PROD0135,3,107.7
OL0015744,ORD008362,PROD0196,2,318.41
OL0015745,ORD008363,PROD0118,2,85.6
OL0015746,ORD008363,PROD0197,1,161.39
OL0015747,ORD008363,PROD0085,2,22.15
OL0015748,ORD008363,PROD0045,1,300.19
OL0015749,ORD008364,PROD0097,1,343.76
OL0015750,ORD008365,PROD0237,1,28.06
OL0015751,ORD008365,PROD0142,1,91.34
OL0015752,ORD008365,PROD0124,1,207.05
OL0015753,ORD008365,PROD0172,1,62.07
OL0015754,ORD008366,PROD0159,2,108.06
OL0015755,ORD008366,PROD0081,1,144.83
OL0015756,ORD008367,PROD0208,2,211.63
OL0015757,ORD008367,PROD0191,1,54.06
OL0015758,ORD008368,PROD0001,1,180.64
OL0015759,ORD008368,PROD0135,1,107.7
OL0015760,ORD008368,PROD0238,1,256.8
OL0015761,ORD008368,PROD0009,2,111.88
OL0015762,ORD008369,PROD0016,2,157.57
OL0015763,ORD008370,PROD0206,2,155.32
OL0015764,ORD008371,PROD0086,2,146.7
OL0015765,ORD008371,PROD0117,1,200.76
OL0015766,ORD008371,PROD0006,1,18.97
OL0015767,ORD008371,PROD0160,1,48.11
OL0015768,ORD008372,PROD0101,1,151.08
OL0015769,ORD008372,PROD0139,2,309.29
OL0015770,ORD008373,PROD0049,1,173.22
OL0015771,ORD008373,PROD0029,1,28.06
OL0015772,ORD008374,PROD0201,1,54.93
OL0015773,ORD008374,PROD0191,2,54.06
OL0015774,ORD008375,PROD0074,1,213.45
OL0015775,ORD008376,PROD0187,1,44.38
OL0015776,ORD008377,PROD0071,1,267.75
OL0015777,ORD008378,PROD0215,1,87.91
OL0015778,ORD008379,PROD0161,1,224.95
OL0015779,ORD008379,PROD0037,1,10.93
OL0015780,ORD008380,PROD0241,1,253.35
OL0015781,ORD008380,PROD0122,1,284.09
OL0015782,ORD008380,PROD0087,1,141.51
OL0015783,ORD008381,PROD0228,1,44.25
OL0015784,ORD008381,PROD0145,1,111.15
OL0015785,ORD008382,PROD0129,1,373.02
OL0015786,ORD008382,PROD0098,2,107.19
OL0015787,ORD008382,PROD0128,1,67.07
OL0015788,ORD008383,PROD0154,-1,156.33
OL0015789,ORD008384,PROD0227,1,198.13
OL0015790,ORD008384,PROD0140,2,300.78
OL0015791,ORD008384,PROD0171,-1,169.53
OL0015792,ORD008385,PROD0124,1,207.05
OL0015793,ORD008385,PROD0104,1,46.49
OL0015794,ORD008386,PROD0227,1,198.13
OL0015795,ORD008387,PROD0060,1,318.19
OL0015796,ORD008388,PROD0201,1,54.93
OL0015797,ORD008388,PROD0090,1,231.81
OL0015798,ORD008388,PROD0213,1,27.38
OL0015799,ORD008388,PROD0001,-1,180.64
OL0015800,ORD008389,PROD0010,1,127.96
OL0015801,ORD008390,PROD0103,1,130.54
OL0015802,ORD008391,PROD0133,2,360.72
OL0015803,ORD008392,PROD0142,1,91.34
OL0015804,ORD008392,PROD0156,1,104.08
OL0015805,ORD008393,PROD0063,2,79.18
OL0015806,ORD008393,PROD0214,2,203.56
OL0015807,ORD008394,PROD0175,3,146.72
OL0015808,ORD008394,PROD0169,1,343.32
OL0015809,ORD008395,PROD0110,1,288.47
OL0015810,ORD008396,PROD0116,1,276.2
OL0015811,ORD008396,PROD0100,1,374.02
OL0015812,ORD008397,PROD0066,1,115.83
OL0015813,ORD008397,PROD0099,1,330.78
OL0015814,ORD008398,PROD0006,1,18.97
OL0015815,ORD008398,PROD0028,1,278.07
OL0015816,ORD008398,PROD0054,3,174.79
OL0015817,ORD008399,PROD0098,1,107.19
OL0015818,ORD008399,PROD0242,1,176.62
OL0015819,ORD008399,PROD0052,1,113.94
OL0015820,ORD008400,PROD0123,1,16.18
OL0015821,ORD008401,PROD0055,1,56.36
OL0015822,ORD008401,PROD0128,1,67.07
OL0015823,ORD008401,PROD0203,1,150.75
OL0015824,ORD008402,PROD0222,1,119.94
OL0015825,ORD008402,PROD0123,1,16.18
OL0015826,ORD008402,PROD0147,1,253.83
OL0015827,ORD008403,PROD0042,1,78.2
OL0015828,ORD008404,PROD0056,2,77.06
OL0015829,ORD008404,PROD0241,1,253.35
OL0015830,ORD008405,PROD0180,2,343.97
OL0015831,ORD008405,PROD0050,2,10.74
OL0015832,ORD008406,PROD0239,2,33.2
OL0015833,ORD008407,PROD0018,1,413.85
OL0015834,ORD008407,PROD0189,1,183.41
OL0015835,ORD008407,PROD0167,1,8.24
OL0015836,ORD008408,PROD0056,2,77.06
OL0015837,ORD008409,PROD0091,1,85.25
OL0015838,ORD008409,PROD0016,1,157.57
OL0015839,ORD008410,PROD0060,1,318.19
OL0015840,ORD008410,PROD0219,2,39.45
OL0015841,ORD008411,PROD0236,2,15.07
OL0015842,ORD008412,PROD0015,1,133.64
OL0015843,ORD008412,PROD0159,1,108.06
OL0015844,ORD008412,PROD0176,1,226.39
OL0015845,ORD008413,PROD0241,2,253.35
OL0015846,ORD008413,PROD0050,1,10.74
OL0015847,ORD008413,PROD0062,1,79.51
OL0015848,ORD008413,PROD0061,2,366.65
OL0015849,ORD008414,PROD0043,2,96.71
OL0015850,ORD008414,PROD0002,2,274.02
OL0015851,ORD008415,PROD0006,1,18.97
OL0015852,ORD008416,PROD0094,-1,295.43
OL0015853,ORD008417,PROD0117,1,200.76
OL0015854,ORD008417,PROD0228,1,44.25
OL0015855,ORD008418,PROD0034,-1,67.46
OL0015856,ORD008418,PROD0195,1,323.28
OL0015857,ORD008419,PROD0228,1,44.25
OL0015858,ORD008420,PROD0214,2,203.56
OL0015859,ORD008421,PROD0019,1,75.29
OL0015860,ORD008421,PROD0190,1,234.09
OL0015861,ORD008422,PROD0241,1,253.35
OL0015862,ORD008423,PROD0121,1,440.29
OL0015863,ORD008423,PROD0083,-1,47.24
OL0015864,ORD008424,PROD0203,2,150.75
OL0015865,ORD008425,PROD0133,1,360.72
OL0015866,ORD008426,PROD0136,2,348.64
OL0015867,ORD008426,PROD0186,1,25.52
OL0015868,ORD008426,PROD0060,1,318.19
OL0015869,ORD008427,PROD0147,1,253.83
OL0015870,ORD008428,PROD0094,1,295.43
OL0015871,ORD008429,PROD0228,1,44.25
OL0015872,ORD008429,PROD0018,1,413.85
OL0015873,ORD008430,PROD0219,1,39.45
OL0015874,ORD008430,PROD0250,1,464.34
OL0015875,ORD008431,PROD0214,1,203.56
OL0015876,ORD008432,PROD0153,1,346.4
OL0015877,ORD008432,PROD0040,1,89.58
OL0015878,ORD008432,PROD0187,1,44.38
OL0015879,ORD008433,PROD0057,1,398.7
OL0015880,ORD008434,PROD0250,1,464.34
OL0015881,ORD008435,PROD0229,2,10.48
OL0015882,ORD008436,PROD0128,2,67.07
OL0015883,ORD008437,PROD0110,2,288.47
OL0015884,ORD008437,PROD0162,1,190.48
OL0015885,ORD008438,PROD0206,1,155.32
OL0015886,ORD008439,PROD0070,1,177.77
OL0015887,ORD008439,PROD0207,1,347.17
OL0015888,ORD008439,PROD0121,1,440.29
OL0015889,ORD008440,PROD0203,1,150.75
OL0015890,ORD008440,PROD0063,1,79.18
OL0015891,ORD008441,PROD0049,1,173.22
OL0015892,ORD008442,PROD0248,1,144.88
OL0015893,ORD008442,PROD0032,1,254.9
OL0015894,ORD008443,PROD0157,1,21.08
OL0015895,ORD008443,PROD0177,1,169.04
OL0015896,ORD008444,PROD0241,1,253.35
OL0015897,ORD008444,PROD0247,2,76.12
OL0015898,ORD008445,PROD0129,2,373.02
OL0015899,ORD008445,PROD0247,2,76.12
OL0015900,ORD008446,PROD0239,3,33.2
OL0015901,ORD008447,PROD0131,1,297.24
OL0015902,ORD008448,PROD0155,1,226.29
OL0015903,ORD008449,PROD0064,1,363.5
OL0015904,ORD008449,PROD0200,1,312.72
OL0015905,ORD008449,PROD0229,1,10.48
OL0015906,ORD008450,PROD0090,3,231.81
OL0015907,ORD008451,PROD0107,1,178.28
OL0015908,ORD008451,PROD0141,1,268.78
OL0015909,ORD008452,PROD0061,1,366.65
OL0015910,ORD008452,PROD0030,2,19.16
OL0015911,ORD008452,PROD0239,1,33.2
OL0015912,ORD008453,PROD0207,1,347.17
OL0015913,ORD008453,PROD0024,2,114.05
OL0015914,ORD008454,PROD0115,1,340.16
OL0015915,ORD008455,PROD0178,1,34.18
OL0015916,ORD008455,PROD0122,1,284.09
OL0015917,ORD008455,PROD0037,1,10.93
OL0015918,ORD008456,PROD0066,1,115.83
OL0015919,ORD008456,PROD0118,1,85.6
OL0015920,ORD008456,PROD0132,-1,55.04
OL0015921,ORD008457,PROD0174,1,142.76
OL0015922,ORD008458,PROD0063,1,79.18
OL0015923,ORD008458,PROD0088,1,167.68
OL0015924,ORD008459,PROD0176,1,226.39
OL0015925,ORD008459,PROD0106,-1,221.32
OL0015926,ORD008459,PROD0107,1,178.28
OL0015927,ORD008460,PROD0200,1,312.72
OL0015928,ORD008460,PROD0214,1,203.56
OL0015929,ORD008461,PROD0083,1,47.24
OL0015930,ORD008461,PROD0101,3,151.08
OL0015931,ORD008462,PROD0166,1,152.94
OL0015932,ORD008463,PROD0012,1,94.63
OL0015933,ORD008464,PROD0096,2,50.32
OL0015934,ORD008464,PROD0061,2,366.65
OL0015935,ORD008464,PROD0030,1,19.16
OL0015936,ORD008464,PROD0185,1,48.46
OL0015937,ORD008465,PROD0224,1,407.73
OL0015938,ORD008465,PROD0163,2,391.14
OL0015939,ORD008466,PROD0204,1,85.47
OL0015940,ORD008466,PROD0222,1,119.94
OL0015941,ORD008467,PROD0068,3,280.64
OL0015942,ORD008468,PROD0088,2,167.68
OL0015943,ORD008469,PROD0208,1,211.63
OL0015944,ORD008470,PROD0020,1,227.08
OL0015945,ORD008470,PROD0135,1,107.7
OL0015946,ORD008471,PROD0025,1,144.46
OL0015947,ORD008472,PROD0200,1,312.72
OL0015948,ORD008472,PROD0048,1,266.26
OL0015949,ORD008472,PROD0013,1,197.04
OL0015950,ORD008472,PROD0030,1,19.16
OL0015951,ORD008473,PROD0241,1,253.35
OL0015952,ORD008473,PROD0107,1,178.28
OL0015953,ORD008473,PROD0116,3,276.2
OL0015954,ORD008474,PROD0247,1,76.12
OL0015955,ORD008474,PROD0076,2,250.0
OL0015956,ORD008474,PROD0031,2,113.57
OL0015957,ORD008474,PROD0125,1,424.61
OL0015958,ORD008475,PROD0038,1,289.96
OL0015959,ORD008475,PROD0140,1,300.78
OL0015960,ORD008475,PROD0043,1,96.71
OL0015961,ORD008476,PROD0205,1,212.89
OL0015962,ORD008476,PROD0249,2,136.75
OL0015963,ORD008477,PROD0238,1,256.8
OL0015964,ORD008478,PROD0218,3,40.88
OL0015965,ORD008478,PROD0247,1,76.12
OL0015966,ORD008478,PROD0093,1,105.9
OL0015967,ORD008479,PROD0022,1,24.48
OL0015968,ORD008479,PROD0224,2,407.73
OL0015969,ORD008480,PROD0106,1,221.32
OL0015970,ORD008480,PROD0147,1,253.83
OL0015971,ORD008480,PROD0060,1,318.19
OL0015972,ORD008481,PROD0103,-1,130.54
OL0015973,ORD008482,PROD0071,2,267.75
OL0015974,ORD008482,PROD0158,1,333.96
OL0015975,ORD008482,PROD0210,1,280.55
OL0015976,ORD008482,PROD0010,1,127.96
OL0015977,ORD008483,PROD0168,1,14.38
OL0015978,ORD008483,PROD0093,1,105.9
OL0015979,ORD008483,PROD0226,2,281.98
OL0015980,ORD008484,PROD0141,2,268.78
OL0015981,ORD008484,PROD0034,1,67.46
OL0015982,ORD008485,PROD0079,1,282.08
OL0015983,ORD008485,PROD0127,1,252.46
OL0015984,ORD008486,PROD0054,1,174.79
OL0015985,ORD008486,PROD0155,1,226.29
OL0015986,ORD008486,PROD0185,1,48.46
OL0015987,ORD008486,PROD0030,1,19.16
OL0015988,ORD008487,PROD0141,1,268.78
OL0015989,ORD008487,PROD0250,1,464.34
OL0015990,ORD008487,PROD0215,1,87.91
OL0015991,ORD008487,PROD0099,2,330.78
OL0015992,ORD008488,PROD0118,1,85.6
OL0015993,ORD008489,PROD0044,-1,280.87
OL0015994,ORD008490,PROD0181,1,153.63
OL0015995,ORD008491,PROD0111,2,241.5
OL0015996,ORD008492,PROD0162,1,190.48
OL0015997,ORD008492,PROD0152,1,210.08
OL0015998,ORD008493,PROD0210,1,280.55
OL0015999,ORD008493,PROD0008,2,51.44
OL0016000,ORD008494,PROD0017,2,39.04
OL0016001,ORD008494,PROD0161,-1,224.95
OL0016002,ORD008495,PROD0093,1,105.9
OL0016003,ORD008496,PROD0055,2,56.36
OL0016004,ORD008496,PROD0036,1,204.81
OL0016005,ORD008496,PROD0075,1,20.1
OL0016006,ORD008496,PROD0036,1,204.81
OL0016007,ORD008497,PROD0043,1,96.71
OL0016008,ORD008498,PROD0224,1,407.73
OL0016009,ORD008498,PROD0121,1,440.29
OL0016010,ORD008499,PROD0176,1,226.39
OL0016011,ORD008499,PROD0033,2,105.29
OL0016012,ORD008500,PROD0093,2,105.9
OL0016013,ORD008501,PROD0078,1,271.48
OL0016014,ORD008501,PROD0156,1,104.08
OL0016015,ORD008502,PROD0032,1,254.9
OL0016016,ORD008502,PROD0009,1,111.88
OL0016017,ORD008503,PROD0073,1,65.8
OL0016018,ORD008503,PROD0031,1,113.57
OL0016019,ORD008503,PROD0202,1,223.13
OL0016020,ORD008503,PROD0205,1,212.89
OL0016021,ORD008504,PROD0053,1,252.18
OL0016022,ORD008505,PROD0224,1,407.73
OL0016023,ORD008505,PROD0041,2,327.55
OL0016024,ORD008506,PROD0166,-1,152.94
OL0016025,ORD008506,PROD0056,2,77.06
OL0016026,ORD008507,PROD0234,2,133.36
OL0016027,ORD008508,PROD0018,1,413.85
OL0016028,ORD008509,PROD0015,1,133.64
OL0016029,ORD008510,PROD0015,1,133.64
OL0016030,ORD008510,PROD0157,1,21.08
OL0016031,ORD008510,PROD0131,1,297.24
OL0016032,ORD008510,PROD0087,2,141.51
OL0016033,ORD008511,PROD0221,1,49.13
OL0016034,ORD008512,PROD0231,1,52.09
OL0016035,ORD008512,PROD0101,1,151.08
OL0016036,ORD008513,PROD0027,1,424.84
OL0016037,ORD008514,PROD0117,1,200.76
OL0016038,ORD008515,PROD0155,1,226.29
OL0016039,ORD008516,PROD0047,3,276.8
OL0016040,ORD008516,PROD0110,1,288.47
OL0016041,ORD008517,PROD0079,2,282.08
OL0016042,ORD008517,PROD0136,2,348.64
OL0016043,ORD008518,PROD0159,1,108.06
OL0016044,ORD008518,PROD0229,2,10.48
OL0016045,ORD008518,PROD0144,1,169.8
OL0016046,ORD008519,PROD0067,1,41.4
OL0016047,ORD008519,PROD0187,1,44.38
OL0016048,ORD008520,PROD0083,1,47.24
OL0016049,ORD008520,PROD0016,3,157.57
OL0016050,ORD008520,PROD0096,1,50.32
OL0016051,ORD008521,PROD0077,1,55.43
OL0016052,ORD008522,PROD0054,2,174.79
OL0016053,ORD008523,PROD0211,1,336.75
OL0016054,ORD008523,PROD0125,1,424.61
OL0016055,ORD008523,PROD0063,-1,79.18
OL0016056,ORD008524,PROD0129,1,373.02
OL0016057,ORD008525,PROD0158,1,333.96
OL0016058,ORD008525,PROD0205,1,212.89
OL0016059,ORD008525,PROD0024,1,114.05
OL0016060,ORD008525,PROD0099,1,330.78
OL0016061,ORD008526,PROD0017,1,39.04
OL0016062,ORD008526,PROD0011,1,153.45
OL0016063,ORD008526,PROD0062,2,79.51
OL0016064,ORD008526,PROD0164,1,211.32
OL0016065,ORD008527,PROD0243,2,268.63
OL0016066,ORD008527,PROD0246,2,176.09
OL0016067,ORD008528,PROD0212,2,37.58
OL0016068,ORD008528,PROD0179,1,16.94
OL0016069,ORD008528,PROD0184,-1,437.18
OL0016070,ORD008528,PROD0152,1,210.08
OL0016071,ORD008529,PROD0193,1,316.11
OL0016072,ORD008529,PROD0165,1,119.39
OL0016073,ORD008530,PROD0192,2,284.39
OL0016074,ORD008531,PROD0183,2,296.23
