order_id,customer_id,order_date,currency_raw,order_status
ORD009469,CUST02126,2026-04-22 03:36:37.352593,$,Completed
ORD009470,CUST04999,2025-09-13 10:14:14.728042,USD,Completed
ORD009471,CUST04439,2026-05-22 23:27:58.235266,$,Completed
ORD009472,CUST04931,2026-04-10 08:12:57.956797,USD,Completed
ORD009473,CUST00231,2026-01-14 20:12:53.157917,USD,Completed
ORD009474,CUST01626,2026-04-24 12:37:16.832555,$,Completed
ORD009475,CUST01205,2026-04-04 17:24:17.363505,$,Completed
ORD009476,CUST03322,2026-06-17 05:06:18.727344,usd,Completed
ORD009477,CUST04358,2026-01-26 04:30:04.142748,$,Completed
ORD009478,CUST04094,2026-04-30 00:54:10.318958,USD,Completed
ORD009479,CUST02462,2025-08-21 21:57:40.106806,USD,Cancelled
ORD009480,CUST01987,2025-10-28 16:23:55.192781,USD,Completed
ORD009481,CUST02295,2025-08-01 20:35:49.222118,usd,Completed
ORD009482,CUST00352,2025-12-02 19:04:18.303009,USD,Completed
ORD009483,CUST02505,2026-05-01 08:25:03.979331,USD,Completed
ORD009484,CUST00363,2026-05-01 03:43:26.304536,USD,Completed
ORD009485,CUST00656,2026-01-23 20:54:18.903294,USD,Completed
ORD009486,CUST00607,2026-06-08 01:00:14.593561,USD,Completed
ORD009487,CUST01135,2026-04-23 06:29:41.654784,USD,Completed
ORD009488,CUST00642,2026-02-28 06:34:44.425261,USD,Completed
ORD009489,CUST00263,2026-02-02 13:18:29.340745,USD,Completed
ORD009490,CUST03177,2025-07-10 22:32:43.499837,USD,Completed
ORD009491,CUST01884,2026-02-20 01:28:55.421182,USD,Completed
ORD009492,CUST04403,2025-08-06 18:33:10.302306,US$,Completed
ORD009493,CUST03901,2026-06-27 14:36:58.681630,USD,Completed
ORD009494,CUST00379,2025-11-13 09:43:45.764515,USD,Completed
ORD009495,CUST03531,2026-05-15 23:51:12.425022,USD,Completed
ORD009496,CUST03804,2026-05-16 10:09:49.388116,USD,Completed
ORD009497,CUST01317,2025-10-16 22:13:50.478546,USD,Cancelled
ORD009498,CUST04358,2026-02-08 17:59:49.874451,USD,Completed
ORD009499,CUST01796,2025-08-24 18:41:16.781848,USD,Completed
ORD009500,CUST01711,2026-04-12 10:47:55.781656,USD,Refunded
ORD009501,CUST04463,2026-05-24 15:15:46.205365,$,Completed
ORD009502,CUST02110,2025-07-30 17:50:18.695060,USD,Completed
ORD009503,CUST03942,2025-09-10 10:03:59.877038,USD,Completed
ORD009504,CUST04490,2025-10-06 03:40:34.852384,USD,Completed
ORD009505,CUST03464,2025-12-05 21:42:55.589432,US$,Completed
ORD009506,CUST02796,2026-02-09 11:34:10.966206,USD,Completed
ORD009507,CUST04469,2026-02-02 05:17:28.874966,USD,Completed
ORD009508,CUST00764,2026-01-12 08:38:03.086267,$,Completed
ORD009509,CUST00655,2025-12-11 10:56:37.241115,USD,Cancelled
ORD009510,CUST02996,2025-12-14 08:41:10.470131,$,Completed
ORD009511,CUST04258,2026-05-25 03:27:05.665715,USD,Completed
ORD009512,CUST01688,2026-01-20 06:55:49.611403,USD,Completed
ORD009513,CUST02190,2026-06-07 02:21:46.510578,USD,Cancelled
ORD009514,CUST02703,2025-12-10 08:11:01.391562,USD,Completed
ORD009515,CUST03691,2025-10-30 19:19:05.054864,$,Completed
ORD009516,CUST01528,2025-11-27 22:38:19.450409,US$,Completed
ORD009517,CUST02815,2025-09-13 12:09:11.943982,USD,Completed
ORD009518,CUST03842,2025-11-19 07:41:53.001137,USD,Completed
ORD009519,CUST03589,2025-07-12 16:52:13.942514,USD,Completed
ORD009520,CUST00903,2025-09-05 03:12:03.284037,USD,Completed
ORD009521,CUST03402,2026-05-06 19:08:12.295453,US$,Completed
ORD009522,CUST01728,2025-09-12 02:41:42.751767,USD,Completed
ORD009523,CUST02446,2026-03-09 11:27:42.276025,USD,Completed
ORD009524,CUST02600,2025-10-20 02:00:04.876947,USD,Completed
ORD009525,CUST01891,2025-10-18 08:49:04.049808,USD,Completed
ORD009526,CUST03502,2025-08-27 09:20:24.857128,USD,Completed
ORD009527,CUST01751,2026-04-04 19:59:02.498473,usd,Completed
ORD009528,CUST04691,2025-08-10 00:19:33.505038,USD,Completed
ORD009529,CUST04545,2026-03-27 02:06:01.689582,USD,Completed
ORD009530,CUST03902,2025-08-09 20:27:13.147905,USD,Completed
ORD009531,CUST01536,2026-05-12 19:59:22.777666,USD,Completed
ORD009532,CUST00283,2025-07-17 03:21:06.067992,US$,Completed
ORD009533,CUST00582,2026-02-04 21:25:44.902892,USD,Completed
ORD009534,CUST01510,2025-07-04 10:01:10.107128,USD,Completed
ORD009535,CUST01928,2025-07-02 02:32:26.325522,USD,Completed
ORD009536,CUST01331,2025-11-10 18:47:42.845245,$,Completed
ORD009537,CUST04484,2026-02-13 16:48:54.338175,USD,Completed
ORD009538,CUST03393,2025-12-08 00:42:39.109160,$,Cancelled
ORD009539,CUST02520,2026-04-19 08:30:32.490837,USD,Completed
ORD009540,CUST03103,2026-02-26 06:34:28.081125,USD,Completed
ORD009541,CUST04742,2026-01-22 13:05:06.075735,usd,Completed
ORD009542,CUST00959,2026-03-01 05:07:31.128830,USD,Completed
ORD009543,CUST02189,2026-03-03 20:52:53.020954,USD,Completed
ORD009544,CUST01964,2026-02-25 06:46:26.357463,USD,Completed
ORD009545,CUST04761,2026-04-06 07:21:17.990457,USD,Completed
ORD009546,CUST00600,2025-08-16 16:54:44.125860,US$,Completed
ORD009547,CUST04168,2026-02-05 08:55:35.597586,USD,Completed
ORD009548,CUST00034,2026-05-27 01:02:48.939956,USD,Completed
ORD009549,CUST01465,2026-04-08 20:18:49.259537,USD,Completed
ORD009550,CUST01932,2026-01-04 16:55:37.174748,USD,Completed
ORD009551,CUST04439,2025-08-20 04:46:03.081926,USD,Completed
ORD009552,CUST02944,2026-02-23 18:06:03.392649,USD,Completed
ORD009553,CUST04335,2026-06-23 21:24:08.167657,USD,Completed
ORD009554,CUST03479,2026-06-14 14:49:24.909163,USD,Completed
ORD009555,CUST00955,2025-09-29 21:48:52.489639,US$,Completed
ORD009556,CUST00755,2025-12-25 19:50:06.563816,USD,Completed
ORD009557,CUST01486,2025-11-30 23:25:19.191319,USD,Completed
ORD009558,CUST02888,2025-09-01 14:24:43.300485,US$,Completed
ORD009559,CUST00817,2025-07-09 21:03:00.779990,usd,Cancelled
ORD009560,CUST01569,2025-07-20 10:43:15.426948,USD,Completed
ORD009561,CUST03431,2025-09-13 13:06:06.867712,USD,Completed
ORD009562,CUST04219,2026-06-03 10:43:38.432467,USD,Completed
ORD009563,CUST02991,2025-12-25 20:32:17.844629,USD,Completed
ORD009564,CUST00318,2025-12-22 00:44:46.804681,USD,Cancelled
ORD009565,CUST01613,2026-03-14 15:53:51.377168,USD,Completed
ORD009566,CUST02854,2025-11-22 10:51:18.586197,USD,Completed
ORD009567,CUST02788,2026-01-04 08:49:01.414175,USD,Completed
ORD009568,CUST01633,2025-12-07 21:18:03.330841,USD,Completed
ORD009569,CUST00499,2026-05-12 14:01:27.387022,$,Completed
ORD009570,CUST02863,2025-12-28 05:08:52.287984,USD,Cancelled
ORD009571,CUST00722,2026-06-01 16:45:22.893891,USD,Cancelled
ORD009572,CUST04985,2025-11-16 19:21:51.968557,US$,Completed
ORD009573,CUST02572,2025-09-19 05:21:00.908134,USD,Completed
ORD009574,CUST04398,2025-12-13 10:22:09.345524,USD,Completed
ORD009575,CUST02084,2025-09-24 19:19:16.967251,USD,Completed
ORD009576,CUST00984,2026-05-09 02:45:06.039981,USD,Completed
ORD009577,CUST02499,2025-12-12 04:04:00.548705,USD,Completed
ORD009578,CUST00111,2026-04-11 06:10:50.571028,US$,Completed
ORD009579,CUST03634,2026-05-14 18:52:22.041875,USD,Completed
ORD009580,CUST02222,2026-05-06 20:21:10.359685,USD,Completed
ORD009581,CUST03889,2026-06-17 00:28:45.876883,USD,Completed
ORD009582,CUST01561,2026-05-27 15:15:20.856793,$,Completed
ORD009583,CUST04442,2025-08-21 11:55:56.223057,USD,Completed
ORD009584,CUST03503,2026-03-25 19:39:58.978928,usd,Cancelled
ORD009585,CUST01158,2025-07-12 03:08:05.874720,US$,Completed
ORD009586,CUST01928,2026-01-08 13:26:23.200741,USD,Completed
ORD009587,CUST02805,2025-07-25 05:35:12.158933,USD,Completed
ORD009588,CUST03317,2026-02-12 22:40:37.191477,USD,Completed
ORD009589,CUST03454,2026-02-11 00:42:57.766081,USD ,Completed
ORD009590,CUST00347,2025-07-04 03:16:51.698832,USD,Completed
ORD009591,CUST00156,2026-01-19 18:24:08.723646,US$,Completed
ORD009592,CUST01005,2025-10-31 16:03:03.170844,USD,Completed
ORD009593,CUST02197,2026-03-29 15:32:20.509554,USD,Completed
ORD009594,CUST01764,2026-05-27 15:25:55.194957,USD,Completed
ORD009595,CUST02469,2026-01-11 14:25:23.533946,USD,Completed
ORD009596,CUST02337,2026-01-04 17:04:10.604286,USD,Completed
ORD009597,CUST04824,2026-05-31 19:12:02.285765,USD,Completed
ORD009598,CUST01846,2025-10-29 00:00:14.339761,USD,Completed
ORD009599,CUST02848,2026-06-05 16:17:17.771249,USD,Completed
ORD009600,CUST00392,2025-11-12 10:59:19.132969,USD,Completed
ORD009601,CUST03036,2025-09-09 08:33:54.293121,USD,Completed
ORD009602,CUST02692,2026-06-06 02:49:43.826335,USD,Completed
ORD009603,CUST00899,2026-03-30 07:42:21.820956,USD,Completed
ORD009604,CUST04519,2025-09-25 08:20:45.967475,USD,Completed
ORD009605,CUST00445,2026-03-04 02:34:41.403051,USD,Completed
ORD009606,CUST02250,2026-01-24 19:11:16.556746,USD,Completed
ORD009607,CUST02619,2026-05-15 06:26:49.149825,USD,Completed
ORD009608,CUST04438,2025-07-22 16:27:41.074973,USD,Completed
ORD009609,CUST02444,2025-11-22 06:18:39.041729,US$,Completed
ORD009610,CUST02529,2025-12-25 07:31:02.696857,USD,Completed
ORD009611,CUST03301,2026-01-06 09:17:00.402694,usd,Refunded
ORD009612,CUST03716,2026-01-06 21:20:24.943345,USD,Completed
ORD009613,CUST03677,2026-05-21 06:13:56.975006,USD,Completed
ORD009614,CUST03991,2026-05-17 11:53:31.820690,USD,Completed
ORD009615,CUST03459,2026-01-01 21:50:45.297709,USD,Completed
ORD009616,CUST02835,2025-08-18 08:55:54.668588,USD,Completed
ORD009617,CUST04629,2026-05-17 14:50:00.192753,USD,Completed
ORD009618,CUST04732,2025-10-28 15:50:34.384611,USD,Completed
ORD009619,CUST04375,2026-05-31 09:05:38.696815,USD,Completed
ORD009620,CUST03937,2026-04-13 19:06:59.602117,USD,Completed
ORD009621,CUST04898,2026-03-03 21:40:03.040679,USD,Completed
ORD009622,CUST00003,2025-11-19 06:49:21.582654,USD,Completed
ORD009623,CUST00949,2025-11-20 21:36:13.940444,USD,Completed
ORD009624,CUST03181,2025-08-16 09:53:52.514030,USD,Refunded
ORD009625,CUST03148,2025-10-19 14:17:00.064029,USD,Completed
ORD009626,CUST00696,2026-02-03 21:36:59.892962,US$,Completed
ORD009627,CUST01531,2026-04-19 16:42:30.187804,USD,Completed
ORD009628,CUST00713,2025-09-05 07:52:23.205726,usd,Refunded
ORD009629,CUST02566,2025-08-18 12:56:10.285003,USD,Completed
ORD009630,CUST02958,2026-01-15 04:59:21.188734,USD,Completed
ORD009631,CUST04794,2025-11-19 01:09:30.800319,USD,Completed
ORD009632,CUST01624,2025-07-30 21:08:51.987106,USD,Completed
ORD009633,CUST02146,2026-01-06 12:49:00.344526,USD,Refunded
ORD009634,CUST01103,2025-12-23 03:52:56.155959,USD,Completed
ORD009635,CUST04743,2025-11-05 17:06:12.312294,USD,Completed
ORD009636,CUST00984,2025-07-11 23:28:14.594132,USD,Completed
ORD009637,CUST03234,2026-05-22 03:25:18.314649,USD,Completed
ORD009638,CUST02599,2025-07-23 04:21:54.075709,USD,Completed
ORD009639,CUST03130,2025-07-28 08:34:42.524289,$,Completed
ORD009640,CUST01390,2025-10-19 07:11:49.775578,USD,Completed
ORD009641,CUST04652,2025-09-11 11:30:54.851432,US$,Completed
ORD009642,CUST01255,2025-10-19 10:25:57.795300,USD,Completed
ORD009643,CUST01972,2026-01-29 22:08:05.562468,USD,Completed
ORD009644,CUST02865,2025-11-30 19:52:51.186877,USD,Completed
ORD009645,CUST04521,2025-09-16 02:22:51.672860,usd,Completed
ORD009646,CUST02013,2025-08-25 20:03:56.869458,USD,Completed
ORD009647,CUST00794,2025-12-31 03:48:08.520778,usd,Completed
ORD009648,CUST04153,2026-01-14 22:22:57.665302,USD,Completed
ORD009649,CUST02378,2025-08-10 21:09:31.004047,USD ,Cancelled
ORD009650,CUST01967,2025-08-25 09:16:45.720004,$,Cancelled
ORD009651,CUST01528,2026-03-27 16:55:15.533269,USD,Refunded
ORD009652,CUST03710,2025-11-24 23:55:22.809975,US$,Completed
ORD009653,CUST03625,2026-04-05 23:31:10.738320,USD,Completed
ORD009654,CUST00386,2025-07-18 17:37:24.925405,USD,Completed
ORD009655,CUST01540,2025-07-05 02:35:14.826127,USD,Cancelled
ORD009656,CUST00648,2026-02-06 03:35:56.395076,$,Completed
ORD009657,CUST03882,2025-07-01 15:13:40.512203,USD,Refunded
ORD009658,CUST03703,2026-01-31 01:56:18.647906,USD,Completed
ORD009659,CUST01851,2025-12-10 08:01:26.721992,USD,Completed
ORD009660,CUST04026,2026-03-03 05:36:50.647550,US$,Completed
ORD009661,CUST04081,2025-11-16 12:33:12.345986,USD,Completed
ORD009662,CUST02144,2026-02-04 04:49:32.003816,USD,Completed
ORD009663,CUST00544,2025-08-27 14:53:22.601968,USD,Completed
ORD009664,CUST00048,2026-04-18 04:15:07.654442,USD,Completed
ORD009665,CUST00126,2026-02-08 03:13:34.220961,US$,Completed
ORD009666,CUST01957,2026-02-02 04:16:10.454617,USD,Completed
ORD009667,CUST01381,2025-12-12 06:16:16.127124,usd,Completed
ORD009668,CUST04486,2026-01-09 05:16:43.046527,USD,Completed
ORD009669,CUST00066,2025-08-11 07:27:00.452729,USD,Completed
ORD009670,CUST02026,2026-03-25 21:30:19.047159,US$,Completed
ORD009671,CUST04676,2026-06-25 10:35:25.642323,USD,Completed
ORD009672,CUST04576,2025-08-06 04:13:50.675056,US$,Completed
ORD009673,CUST04754,2025-07-01 12:48:26.062175,USD,Completed
ORD009674,CUST01207,2026-06-25 13:22:48.818253,USD,Completed
ORD009675,CUST03673,2025-09-29 07:53:33.822515,usd,Cancelled
ORD009676,CUST02641,2025-07-23 15:12:59.227243,USD,Completed
ORD009677,CUST02542,2026-01-08 15:20:54.021060,USD,Completed
ORD009678,CUST00809,2025-12-22 17:53:10.428680,USD,Completed
ORD009679,CUST04468,2026-02-01 18:01:41.285417,usd,Completed
ORD009680,CUST03254,2026-04-23 14:11:34.031224,$,Completed
ORD009681,CUST03631,2026-05-01 01:53:09.832974,USD,Cancelled
ORD009682,CUST04838,2025-09-08 02:52:30.538955,USD,Completed
ORD009683,CUST00973,2025-12-23 11:05:45.622994,USD,Completed
ORD009684,CUST04989,2026-05-08 06:59:33.252062,usd,Completed
ORD009685,CUST01837,2025-11-25 05:50:01.916884,USD,Completed
ORD009686,CUST01076,2025-12-24 14:23:44.708206,US$,Completed
ORD009687,CUST03458,2026-04-15 22:15:44.036341,USD,Completed
ORD009688,CUST04757,2026-02-09 23:36:21.460294,USD,Cancelled
ORD009689,CUST01111,2026-02-12 17:31:53.617103,USD,Completed
ORD009690,CUST02001_DUP,2025-10-12 18:19:04.727103,USD,Completed
ORD009691,CUST04703,2026-03-13 21:57:39.780870,US$,Completed
ORD009692,CUST03749,2025-08-21 06:09:17.821220,US$,Completed
ORD009693,CUST04116,2026-05-16 04:50:30.044401,US$,Completed
ORD009694,CUST03087,2025-07-14 03:33:20.517836,USD,Cancelled
ORD009695,CUST02429,2026-01-24 03:05:11.482803,$,Completed
ORD009696,CUST03041,2025-09-09 15:13:58.113909,US$,Completed
ORD009697,CUST02620,2026-02-13 04:48:42.700078,USD,Cancelled
ORD009698,CUST04018,2026-02-23 11:52:02.334545,USD,Completed
ORD009699,CUST04154,2025-07-23 17:45:54.156567,USD,Cancelled
ORD009700,CUST02606,2026-04-17 11:45:46.237064,USD,Completed
ORD009701,CUST04297,2025-09-18 00:34:18.444753,USD,Completed
ORD009702,CUST02034,2025-08-28 10:25:05.708477,usd,Completed
ORD009703,CUST01835,2026-04-23 09:23:29.961684,USD,Completed
ORD009704,CUST02315,2025-07-25 23:53:05.667055,USD,Cancelled
ORD009705,CUST01440,2026-01-23 16:01:14.017786,USD,Completed
ORD009706,CUST03313,2025-12-16 19:51:32.590602,US$,Completed
ORD009707,CUST03660,2026-05-29 15:08:15.266693,USD,Completed
ORD009708,CUST03016,2026-06-13 03:46:40.146342,USD,Completed
ORD009709,CUST02945,2025-07-16 01:49:00.060644,USD,Refunded
ORD009710,CUST01722,2025-07-09 03:33:35.269827,USD,Completed
ORD009711,CUST00025,2026-04-26 08:02:11.218757,USD,Completed
ORD009712,CUST03595,2026-04-15 23:14:49.989563,USD,Completed
ORD009713,CUST04161,2025-11-22 08:13:31.438679,USD,Completed
ORD009714,CUST01347,2025-08-02 08:17:09.744979,USD ,Completed
ORD009715,CUST01282,2026-01-29 02:51:20.536592,USD,Completed
ORD009716,CUST02734,2026-02-24 01:15:09.541648,usd,Completed
ORD009717,CUST04096,2025-10-07 18:16:34.464862,USD,Completed
ORD009718,CUST00452,2026-01-13 13:48:25.532040,USD,Completed
ORD009719,CUST04081,2025-10-25 17:25:12.568793,US$,Completed
ORD009720,CUST04903,2025-12-06 08:30:10.646846,usd,Completed
ORD009721,CUST04926,2026-06-29 06:12:38.774586,usd,Completed
ORD009722,CUST01044,2026-03-07 13:54:16.002852,USD,Completed
ORD009723,CUST00681,2026-01-30 20:55:55.291531,USD,Completed
ORD009724,CUST02512,2026-02-23 14:22:04.421114,USD,Completed
ORD009725,CUST04031,2026-02-10 06:32:04.426906,USD,Completed
ORD009726,CUST00026,2025-11-15 17:55:21.328963,USD,Refunded
ORD009727,CUST02337,2026-01-25 14:44:23.180456,USD,Completed
ORD009728,CUST01017,2026-04-17 23:52:17.324200,USD,Completed
ORD009729,CUST01298,2025-09-11 22:54:01.952756,USD,Completed
ORD009730,CUST02591,2026-02-17 11:05:56.276413,US$,Completed
ORD009731,CUST02098,2025-12-30 19:39:22.717233,USD,Completed
ORD009732,CUST00386,2025-11-27 10:13:25.246557,$,Completed
ORD009733,CUST03421,2025-08-08 23:28:05.748784,$,Completed
ORD009734,CUST03210,2025-07-13 15:22:26.560848,$,Completed
ORD009735,CUST00089,2026-04-29 09:22:12.437657,USD,Completed
ORD009736,CUST04585,2026-01-11 01:25:06.104671,USD,Completed
ORD009737,CUST02021,2025-11-24 23:15:31.904805,USD,Completed
ORD009738,CUST03262,2026-04-01 15:12:56.488731,USD,Completed
ORD009739,CUST00628,2025-08-28 17:40:03.765893,USD,Completed
ORD009740,CUST00911,2025-07-19 19:54:27.506500,USD,Completed
ORD009741,CUST04999,2025-10-28 22:50:41.646221,USD,Completed
ORD009742,CUST00370,2026-06-07 17:40:56.924717,USD,Completed
ORD009743,CUST04225,2026-01-13 02:02:08.023941,US$,Completed
ORD009744,CUST00184,2026-01-14 00:12:12.911037,USD,Completed
ORD009745,CUST00858,2025-08-10 20:30:18.587452,USD ,Completed
ORD009746,CUST03258,2026-06-06 05:14:48.531785,USD,Completed
ORD009747,CUST02560,2025-11-06 08:31:47.848198,USD,Completed
ORD009748,CUST00737,2026-02-12 21:15:02.682557,USD,Completed
ORD009749,CUST03953,2026-02-15 03:54:46.567572,US$,Completed
ORD009750,CUST00721,2025-08-08 09:16:52.159173,USD,Completed
ORD009751,CUST02830,2025-11-25 10:56:52.625266,USD,Completed
ORD009752,CUST01502,2026-04-07 02:49:43.027080,$,Completed
ORD009753,CUST02788,2025-12-26 02:48:18.417550,USD,Completed
ORD009754,CUST02472,2026-06-03 07:34:09.966558,usd,Completed
ORD009755,CUST03365,2026-04-04 12:22:40.328254,USD,Completed
ORD009756,CUST01609,2026-05-24 05:05:18.676855,USD,Completed
ORD009757,CUST03376,2025-10-14 12:17:37.095875,usd,Completed
ORD009758,CUST02727,2026-01-16 14:58:36.473507,USD,Completed
ORD009759,CUST02414,2026-03-08 08:58:06.948477,USD,Completed
ORD009760,CUST02598,2026-02-04 03:06:30.402106,US$,Completed
ORD009761,CUST04643,2026-02-08 19:03:02.856171,USD,Completed
ORD009762,CUST03258,2025-10-02 08:50:14.826804,USD,Completed
ORD009763,CUST03219,2026-01-17 08:33:59.687366,USD,Completed
ORD009764,CUST03932,2025-11-02 13:57:22.484831,USD,Completed
ORD009765,CUST01704,2025-08-08 07:29:48.856054,USD,Completed
ORD009766,CUST02804,2026-06-06 05:10:34.850969,USD,Cancelled
ORD009767,CUST02257,2025-09-21 10:34:21.596235,USD,Completed
ORD009768,CUST04784,2026-03-03 07:08:52.419993,USD,Completed
ORD009769,CUST01771,2025-09-26 21:28:54.073638,USD,Completed
ORD009770,CUST00142,2026-06-19 00:30:33.078551,USD,Completed
ORD009771,CUST02877,2026-02-21 20:10:07.878403,usd,Completed
ORD009772,CUST04266,2025-08-06 22:31:49.692382,USD,Cancelled
ORD009773,CUST03102,2026-01-22 19:26:29.207171,$,Completed
ORD009774,CUST04924,2026-06-12 13:51:03.384001,usd,Completed
ORD009775,CUST03310,2025-12-15 08:07:41.489551,USD,Completed
ORD009776,CUST01675,2025-12-07 04:11:57.361017,USD,Completed
ORD009777,CUST00403,2025-12-02 00:16:37.610997,USD,Completed
ORD009778,CUST04775,2026-02-20 23:24:18.214442,USD,Completed
ORD009779,CUST02296,2026-03-16 14:16:36.506819,$,Completed
ORD009780,CUST04231,2026-02-28 19:47:10.126468,USD,Completed
ORD009781,CUST00212,2026-03-19 21:14:50.401298,usd,Completed
ORD009782,CUST04718,2025-07-26 13:29:55.835041,US$,Completed
ORD009783,CUST02969,2025-08-19 16:53:12.012484,USD,Completed
ORD009784,CUST03140,2026-05-02 13:36:48.175520,US$,Completed
ORD009785,CUST01241,2025-11-18 13:51:57.671726,USD,Completed
ORD009786,CUST03204,2025-11-15 13:06:50.079816,USD,Completed
ORD009787,CUST01803,2025-12-05 18:54:30.087507,USD,Completed
ORD009788,CUST02960,2025-11-07 17:05:09.036844,USD,Completed
ORD009789,CUST00911,2026-06-01 10:10:33.750545,USD ,Completed
ORD009790,CUST04977,2026-05-12 04:51:07.261027,USD,Completed
ORD009791,CUST04702,2025-11-18 13:35:50.927075,usd,Completed
ORD009792,CUST01736,2025-12-15 13:31:55.395914,USD,Completed
ORD009793,CUST01419,2025-10-11 13:18:00.859579,US$,Completed
ORD009794,CUST00924,2026-06-24 04:37:26.288118,USD,Cancelled
ORD009795,CUST01393,2026-04-18 02:52:04.870464,USD,Completed
ORD009796,CUST04046,2026-01-03 13:27:53.069276,USD,Completed
ORD009797,CUST03277,2025-08-23 05:25:09.611841,USD,Completed
ORD009798,CUST03578,2026-02-19 05:12:48.153298,USD,Completed
ORD009799,CUST00700,2026-04-29 02:35:07.017756,USD,Completed
ORD009800,CUST01224,2025-07-17 18:58:32.859736,USD,Cancelled
ORD009801,CUST02673,2026-05-01 07:26:37.038892,USD,Completed
ORD009802,CUST01717,2025-08-19 21:09:37.790419,USD,Completed
ORD009803,CUST03059,2026-03-24 13:33:02.444038,USD,Completed
ORD009804,CUST04452,2025-07-12 15:48:45.124034,US$,Completed
ORD009805,CUST02549,2026-05-28 07:18:23.182409,USD ,Completed
ORD009806,CUST00181,2026-04-07 02:08:06.449329,usd,Completed
ORD009807,CUST00230,2025-09-02 20:49:41.878278,USD,Completed
ORD009808,CUST03657,2026-03-21 23:17:42.962505,USD,Completed
ORD009809,CUST03516,2025-07-18 07:32:12.072039,USD,Completed
ORD009810,CUST04997,2026-05-24 00:39:02.295220,USD,Completed
ORD009811,CUST01054,2026-06-13 04:29:44.039621,USD,Completed
ORD009812,CUST01320,2026-01-25 08:02:02.101874,US$,Completed
ORD009813,CUST01595,2025-08-08 01:31:46.709704,USD,Completed
ORD009814,CUST00033,2026-02-03 19:09:25.163149,USD,Completed
ORD009815,CUST02334,2026-05-15 21:53:14.000828,USD,Completed
ORD009816,CUST03598,2025-08-12 00:18:14.836275,US$,Completed
ORD009817,CUST01331,2025-12-25 04:27:12.322234,USD,Completed
ORD009818,CUST01132,2025-11-20 02:54:57.253619,USD,Completed
ORD009819,CUST01639,2025-08-27 16:15:58.518452,USD,Completed
ORD009820,CUST01760,2026-02-27 16:25:34.858355,USD,Completed
ORD009821,CUST01299,2026-03-20 03:58:26.747664,USD,Completed
ORD009822,CUST02805,2026-05-05 13:59:24.309339,USD ,Cancelled
ORD009823,CUST03975,2025-08-05 00:25:54.445546,$,Completed
ORD009824,CUST03907,2025-09-14 11:33:32.444591,USD,Completed
ORD009825,CUST02115,2025-11-03 08:38:22.858382,USD,Completed
ORD009826,CUST03628,2026-03-11 17:12:53.872540,USD,Completed
ORD009827,CUST02203,2026-05-05 00:39:34.902272,USD,Completed
ORD009828,CUST04803,2026-03-25 18:43:11.291953,USD,Completed
ORD009829,CUST03168,2025-09-14 23:45:44.013187,USD,Completed
ORD009830,CUST02866,2026-06-26 14:30:55.437271,USD,Completed
ORD009831,CUST01051,2025-10-17 08:38:34.784086,USD,Completed
ORD009832,CUST04405,2026-06-26 17:01:15.944224,usd,Completed
ORD009833,CUST03066,2026-06-01 04:07:59.874909,USD,Cancelled
ORD009834,CUST03024,2025-12-03 15:08:46.815686,USD,Completed
ORD009835,CUST04507,2026-02-20 17:23:07.778343,USD,Completed
ORD009836,CUST03956,2026-02-24 08:06:14.677717,USD,Completed
ORD009837,CUST04048,2026-03-15 07:43:24.937744,USD,Completed
ORD009838,CUST00991,2026-06-23 08:37:26.447886,usd,Completed
ORD009839,CUST00227,2025-11-24 11:05:36.783939,$,Completed
ORD009840,CUST02837,2026-03-14 20:25:08.807120,usd,Completed
ORD009841,CUST03513,2026-06-21 04:17:09.348740,$,Completed
ORD009842,CUST02464,2025-11-03 03:24:30.275213,USD,Completed
ORD009843,CUST03634,2026-01-13 04:39:32.483674,USD ,Completed
ORD009844,CUST02337,2025-07-28 20:04:52.129782,USD,Completed
ORD009845,CUST02309,2026-04-28 19:15:29.216193,USD,Completed
ORD009846,CUST01060,2025-09-30 03:13:44.919218,USD,Completed
ORD009847,CUST04251,2025-09-22 19:44:10.192658,US$,Completed
ORD009848,CUST01948,2026-01-20 18:05:35.036992,USD,Completed
ORD009849,CUST04502,2026-02-23 12:19:09.672449,USD,Completed
ORD009850,CUST04585,2025-08-12 15:48:33.301147,US$,Completed
ORD009851,CUST00175,2026-05-31 19:04:41.962688,usd,Completed
ORD009852,CUST00036,2026-06-27 13:32:10.291724,USD,Completed
ORD009853,CUST01495,2026-05-05 05:18:02.440081,USD,Completed
ORD009854,CUST01060,2026-03-05 12:59:52.809604,USD,Completed
ORD009855,CUST00033,2026-04-16 18:37:19.061349,USD,Completed
ORD009856,CUST02243,2026-02-17 04:31:49.470294,usd,Completed
ORD009857,CUST02831,2025-10-16 02:56:14.258512,USD,Completed
ORD009858,CUST00672,2026-05-31 18:25:15.468763,USD,Completed
ORD009859,CUST04014,2026-04-16 23:11:44.386283,US$,Completed
ORD009860,CUST04813,2026-05-06 03:01:55.907806,US$,Completed
ORD009861,CUST01373,2026-05-15 11:55:51.971047,USD,Completed
ORD009862,CUST01375,2025-11-07 09:06:09.073207,USD,Completed
ORD009863,CUST01116,2026-06-11 14:58:32.090327,US$,Completed
ORD009864,CUST04688,2026-01-19 01:06:50.488288,$,Completed
ORD009865,CUST04199,2025-07-16 23:28:15.818506,$,Completed
